appid,price_usd,required_age,n_supported_languages,n_achievements,n_screenshots_api,n_movies,n_dlc,description_len_chars,description_len_words,n_tags,is_free,supports_windows,supports_mac,supports_linux,release_year,release_month,release_quarter,release_dow,genre_action,genre_adventure,genre_indie,genre_rpg,genre_strategy,genre_simulation,genre_free_to_play,genre_casual,genre_massively_multiplayer,genre_sports,genre_early_access,genre_racing,cat_single_player,cat_family_sharing,cat_steam_achievements,cat_multi_player,cat_steam_trading_cards,cat_steam_cloud,cat_full_controller_support,cat_co_op,cat_pvp,cat_online_pvp,cat_online_co_op,cat_remote_play_on_tablet,cat_remote_play_on_tv,cat_partial_controller_support,cat_steam_workshop,tag_singleplayer,tag_action,tag_multiplayer,tag_adventure,tag_co_op,tag_atmospheric,tag_open_world,tag_first_person,tag_shooter,tag_rpg,tag_story_rich,tag_great_soundtrack,tag_indie,tag_online_co_op,tag_strategy,tag_third_person,tag_fps,tag_simulation,tag_sandbox,tag_survival,tag_funny,tag_sci_fi,tag_pvp,tag_fantasy,tag_gore,tag_free_to_play,tag_casual,tag_difficult,tag_character_customization,tag_exploration,umap_x,umap_y,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5
378540,14.99,17,11,67,5,2,5,584,97,20.0,0,1,0,0,2017.0,5.0,2.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,11.322398,1.4296409,0.0166675829432598,0.0166678523385362,0.0166677639208803,0.0166679036453181,0.5218561008799975,0.3448014072121652,0.016667859189127,0.0166682878399031,0.0166680941663239,1,0,0,0,0,0
703080,44.99,0,18,38,26,3,22,1936,313,20.0,0,1,0,0,2019.0,11.0,4.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,8.000022,6.2638535,0.0043480187810614,0.9608645302639858,0.0043482708414023,0.0043483834143614,0.0043486040075257,0.004348879598538,0.0043480157809176,0.004348005873367,0.0043481578511318,0,0,0,1,0,0
220440,29.99,17,9,58,13,3,4,3252,541,20.0,0,1,0,0,2013.0,1.0,1.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11.859338,0.24748488,0.0200033797911851,0.0200012861535024,0.3943662669855992,0.4456049063580559,0.0200041436255059,0.020006617311522,0.0200010395419453,0.0200026388007117,0.0200034032583706,1,0,0,0,0,0
1145350,29.99,0,15,50,8,6,1,2079,330,20.0,0,1,1,0,2025.0,9.0,3.0,3.0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.6965475,1.8460543,0.0076944332023182,0.0076936479993612,0.5580057661463281,0.0076946221129656,0.0076928308728192,0.0076930652637591,0.0076928536429395,0.2961184651631058,0.0920202262821908,1,0,0,0,0,0
39120,0.0,0,3,0,40,1,10,1772,303,20.0,1,1,0,0,2011.0,3.0,1.0,1.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,12.654133,2.2964597,0.0043507776840672,0.0043487195454634,0.0043490329766842,0.0043485017326851,0.0043484502446818,0.960859780935149,0.0043491113651902,0.0043485757008269,0.0043485293590174,1,0,0,0,0,0
1085660,0.0,0,13,23,9,4,16,2404,386,20.0,1,1,0,0,2019.0,10.0,4.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,11.446273,2.6877875,0.190456111245367,0.0100012794117254,0.0100015557822967,0.0100008596550537,0.7295329677658443,0.0100021862588224,0.0100006422428805,0.0100025407366284,0.0100005286549085,0,0,1,0,0,0
1491000,0.0,0,12,33,7,3,4,1827,290,20.0,1,1,0,0,2025.0,3.0,1.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,10.793842,4.485737,0.413139144293056,0.0066674052109502,0.006667359323494,0.0066673719925815,0.5335190197857556,0.0066675538996253,0.006667675727189,0.0066693438190084,0.0066677196208725,0,0,1,0,0,0
368500,29.99,17,15,56,13,2,9,1024,161,20.0,0,1,0,0,2015.0,11.0,4.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.536979,0.7463382,0.009091883326366,0.0090915942490116,0.9181702451734296,0.0090931050855838,0.0090919694608663,0.0090923287466162,0.0090922959605632,0.0090919140916073,0.0090917035487629,0,0,0,0,1,0
304930,0.0,0,1,88,10,3,1,3339,552,20.0,1,1,1,1,2017.0,7.0,3.0,4.0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,10.987679,3.0947683,0.0100011907379187,0.0100011584282677,0.5264566592198303,0.0100001263541553,0.0100033528960635,0.3935293291424648,0.0100009512698294,0.0100015129706308,0.0100033544935902,0,0,0,0,0,1
380600,0.0,0,13,17,32,5,71,2098,308,20.0,1,1,1,1,2017.0,8.0,3.0,0.0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,7.6917315,5.5271606,0.0058841280887759,0.005883216077521,0.0058833543949234,0.0058854656256507,0.9470475111395584,0.0058826146179366,0.0058836767606531,0.005883242700881,0.0058835820185107,0,0,0,0,0,1
311860,1.99,0,1,52,13,2,1,1354,218,7.0,0,1,0,0,2014.0,7.0,3.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.1889105,1.5440375,0.0100034960665365,0.0100012873010521,0.01000198984465,0.010000249784356,0.0100008697044189,0.0100009122172727,0.0100036789931169,0.0100024722331766,0.010001402798871,0,1,0,0,0,0
701160,19.99,0,11,46,6,7,8,2978,473,20.0,0,1,1,1,2018.0,12.0,4.0,1.0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,8.672253,6.3720484,0.0040005790519406,0.0040012101902102,0.0040022565425925,0.0040007619678484,0.0040012074158713,0.6128303828549324,0.0040006424119811,0.3551601330466596,0.0040016276502434,0,0,0,1,0,0
252950,0.0,0,12,88,6,1,0,2481,400,20.0,0,1,0,0,2015.0,7.0,3.0,0.0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.673134,5.1559424,0.0043485695704239,0.0043481504907296,0.0043485883739526,0.0043491379287988,0.0043486752817547,0.0043482308110525,0.9608637764455188,0.0043481822816608,0.0043483398150509,0,1,0,0,0,0
495420,29.99,0,8,153,11,4,1,3798,665,20.0,0,1,0,0,2020.0,3.0,1.0,4.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,10.31616,2.959609,0.0052633638457681,0.0052658276821878,0.0052633371168808,0.0052636999727229,0.0052648212779773,0.8148303458196264,0.0052636927138871,0.0052636090619479,0.0052635255221201,0,0,0,0,0,1
440900,39.99,0,12,36,27,3,12,5049,841,20.0,0,1,0,0,2018.0,5.0,2.0,1.0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,9.008967,4.701904,0.2469172854964833,0.005263749511206,0.0052643825023774,0.1485487396338958,0.0052647227726602,0.5676843048881715,0.0052642434728205,0.0052639387404321,0.0052642776978758,0,0,0,0,0,1
8980,29.99,17,5,80,9,1,0,1994,317,20.0,0,1,0,0,2023.0,8.0,3.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,11.301991,2.4948218,0.0045462496632366,0.0045461578274119,0.00454706215117,0.0045460806611139,0.0045467576291813,0.0045460566318322,0.0045462221171144,0.9590835314867988,0.0045460464916855,0,0,0,0,1,0
509980,19.99,0,14,46,13,2,8,1937,333,20.0,0,1,0,0,2017.0,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.04158,1.2506268,0.0125011656930951,0.0125000926965577,0.0125006910543447,0.012501441175514,0.0125012553350922,0.0125028678924383,0.8874848153235904,0.0125046527719421,0.0125009463218779,0,0,0,0,1,0
2551020,0.0,0,1,43,11,1,0,1152,220,20.0,1,1,0,0,2023.0,12.0,4.0,4.0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,10.051859,3.5985546,0.0090931789041393,0.0090923288309208,0.0090914277556048,0.0090926013445603,0.9181671516063912,0.0090935935963974,0.0090927881226521,0.009093371645703,0.0090917813692881,0,0,1,0,0,0
510840,1.99,0,18,133,8,1,1,1212,205,9.0,0,1,0,1,2017.0,2.0,1.0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7.799224,3.0281193,0.0047630504306054,0.0047630601920591,0.7547139219347883,0.0047634218091522,0.2071795686036715,0.0047632792436494,0.0047639137709789,0.0047631957128072,0.0047630191068738,0,1,0,0,0,0
322330,14.99,0,12,0,14,51,49,619,98,20.0,0,1,1,1,2016.0,4.0,2.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,9.062172,4.3646097,0.0083362310391551,0.0083351577071952,0.0083339502164558,0.0083346962458658,0.0083360869852435,0.3672830534254298,0.0083357899037174,0.0083347642791497,0.0083351756823974,0,0,0,0,0,1
323580,14.99,0,13,36,11,1,1,1007,159,20.0,0,1,1,1,2015.0,9.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6.586145,1.8765324,0.0058833214496125,0.0058827298555849,0.0058830978236418,0.9470499820108093,0.0058832477259222,0.0058837958322692,0.0058831106513686,0.0058831114729101,0.0058833787710848,0,1,0,0,0,0
224260,0.0,0,17,115,18,2,1,2959,525,20.0,1,1,0,1,2013.0,10.0,4.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,10.503963,3.0077338,0.0090918287979463,0.0090933690704463,0.0090913238148031,0.0090915635240892,0.0090925435608499,0.0090953111938832,0.0090919462675129,0.9181679248759218,0.0090912478763929,0,0,0,0,0,1
407530,4.49,0,20,0,5,2,0,4596,727,20.0,0,1,0,0,2017.0,8.0,3.0,1.0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,9.482018,4.8479724,0.0062511431226761,0.00625043200375,0.5572270590846075,0.0062514701679781,0.006251880993285,0.392762345323184,0.0062505000401264,0.0062531718205348,0.0062514818480984,0,0,0,0,0,1
975370,29.99,0,1,0,20,4,2,3749,581,20.0,0,1,0,1,2022.0,12.0,4.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,8.646262,6.366184,0.0083338067270325,0.008334201392727,0.0083345267556885,0.0083344341664435,0.5249546054672857,0.4083703266683015,0.0083335871926858,0.008335084363145,0.0083343133526071,0,0,0,1,0,0
961200,0.0,0,11,0,9,3,4,2168,349,20.0,1,1,0,0,2024.0,8.0,3.0,1.0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,11.974186,3.712965,0.0058832980634585,0.0058838492664249,0.0058830024913752,0.5035051176660698,0.4494277751671006,0.0058830373662806,0.0058834196789268,0.0058839097272445,0.005883579387099,0,0,1,0,0,0
12120,0.0,17,1,0,10,0,0,648,114,20.0,0,1,0,0,2008.0,1.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.910648,-0.27269784,0.0111136378616675,0.0111133034031986,0.011113098976986,0.137172629628352,0.0111144578613457,0.0111123071334831,0.0111116259228045,0.0111158920845325,0.011111340847741,0,0,0,0,1,0
270880,19.99,0,30,130,32,2,59,3737,602,20.0,0,1,1,1,2016.0,2.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,7.6996927,6.157795,0.5848693918641288,0.007693193145114,0.0076927262137584,0.0076933067841327,0.3535852860488947,0.0076928430335788,0.0076928386265598,0.0076934875059302,0.0076934928139582,0,0,0,1,0,0
67370,29.99,17,7,50,10,1,0,2040,340,20.0,0,1,1,0,2012.0,2.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9.280172,1.3803034,0.0090914167223033,0.009092681839806,0.2284352392489448,0.0090922431018931,0.0090918914906601,0.0090943267142622,0.0090916686175637,0.6988252497673888,0.0090937312383076,0,0,0,0,1,0
990080,59.99,0,14,45,5,2,1,1006,161,20.0,0,1,0,0,2023.0,2.0,1.0,4.0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12.362387,1.4433234,0.0083359794917664,0.0083352951262251,0.0083356682116437,0.0083380364539823,0.0083346112698949,0.924981588800237,0.0083336686699533,0.008335275000106,0.0083341123303154,1,0,0,0,0,0
409720,19.99,17,7,53,7,0,1,1318,213,20.0,0,1,1,0,2016.0,9.0,3.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10.400419,1.5380241,0.0100005706789234,0.0100013313742908,0.0100009073955327,0.0100017980422676,0.0100013209364255,0.0100063283855177,0.0100005808676743,0.0100003672001331,0.0100016756129391,0,0,0,0,1,0
1366540,19.99,0,5,128,16,5,2,5148,776,20.0,0,1,0,0,2021.0,1.0,1.0,2.0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,8.825569,6.0618315,0.4029329878772664,0.0050013035823909,0.0050019372971683,0.0050011687722314,0.0050007107277973,0.5570565428678662,0.0050008186458836,0.0050012637235065,0.0050016661531229,0,0,0,1,0,0
17330,19.99,17,9,0,21,2,0,740,119,16.0,0,1,0,0,2008.0,9.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9.801035,2.4222445,0.0058835215527875,0.1213462584155675,0.0058839526440704,0.0058841491359331,0.0058840686734525,0.0058830422817192,0.4322178202292452,0.4052504494738987,0.0058837063764126,0,0,0,0,1,0
755790,0.0,0,5,0,10,1,0,1201,169,20.0,0,1,0,0,2019.0,6.0,2.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,11.572154,3.7467842,0.011113325390913,0.0111117172319647,0.0111131617196477,0.0111151582849751,0.0111130712830758,0.011112351970503,0.0111113274532853,0.7824367110817958,0.1286609042693597,0,0,1,0,0,0
1817070,59.99,0,21,78,11,1,0,2777,415,20.0,0,1,0,0,2022.0,8.0,3.0,4.0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,11.192034,0.08900679,0.0038469019615358,0.0038468887115559,0.9653797601136548,0.0038468827300982,0.0038466139582097,0.0038465879809104,0.003846416042705,0.0038466857476392,0.003846385832444,0,0,0,0,1,0
400,9.99,0,27,15,11,1,2,594,95,20.0,0,1,0,1,2007.0,10.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7.796998,2.1749234,0.0052645498427847,0.005263893704112,0.0052642017056218,0.0052640799929893,0.0052640015266415,0.0052646204955432,0.0052643430854805,0.9526206164592004,0.0052648690819722,0,1,0,0,0,0
418460,24.99,0,10,132,60,10,12,4792,786,20.0,0,1,0,0,2017.0,5.0,2.0,1.0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,11.306027,5.393385,0.0066682355339281,0.0066686088194331,0.0066673957389598,0.0066676297571849,0.0066683186507458,0.0066668088628595,0.1979699018602476,0.0066685132128034,0.00666828726593,0,0,1,0,0,0
9900,0.0,0,2,0,35,17,0,15,3,20.0,1,1,0,0,2012.0,1.0,1.0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,12.732982,2.5981503,0.0045466577500157,0.0045465369513558,0.0045469690378296,0.0045465386589235,0.0045466532574454,0.004546490594358,0.9590798194451636,0.004545996507306,0.0045464909477837,1,0,0,0,0,0
972660,29.99,0,11,39,7,5,2,1904,295,20.0,0,1,1,1,2020.0,8.0,3.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7.685211,5.5043554,0.0062520077261146,0.0062522524724761,0.0062502106816545,0.006251303346995,0.500986252586387,0.0062512947177829,0.449000995138768,0.0062520380180683,0.0062520867166626,0,1,0,0,0,0
621060,19.99,0,10,94,15,3,11,2184,374,20.0,0,1,0,0,2019.0,1.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,7.676605,6.079981,0.0066681542702218,0.00666860966167,0.0066677749443278,0.4461796667253522,0.0066700671685314,0.00666832907599,0.0066678943658259,0.006667268230615,0.0066671002443962,0,1,0,0,0,0
280790,24.99,0,1,0,14,2,1,2063,316,20.0,0,1,0,0,2017.0,5.0,2.0,0.0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,8.964358,4.843664,0.01667105570518,0.0166707128065008,0.8499654568079663,0.0166706322591129,0.0166720819652201,0.0166699752808828,0.0166690539401186,0.0166694795319454,0.0166687792433391,0,0,0,0,0,1
9480,9.99,17,9,0,10,2,0,1455,228,20.0,0,1,0,1,2009.0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,9.741717,-0.386356,0.0062517527973818,0.9437409401491472,0.0062508509518179,0.0062507633395142,0.006251970143862,0.0062511405694396,0.0062508165108576,0.0062514332436155,0.0062502113520537,0,0,0,0,1,0
391720,19.99,0,12,27,6,1,2,1135,186,20.0,0,1,1,1,2016.0,2.0,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.410916,1.2331136,0.0166682055274083,0.0166698234076048,0.0166672123515668,0.0166706375428808,0.8499692805255862,0.0166735702731256,0.0166684866251405,0.0166728286712446,0.0166713430866711,0,0,0,0,1,0
1361210,39.99,0,12,36,9,16,7,2235,381,20.0,0,1,0,0,2022.0,11.0,4.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.897639,2.622727,0.2987089765086607,0.0055564742180486,0.0055570901954786,0.0055566861131539,0.0055562560366556,0.005556906648144,0.0055565961416288,0.4773439361105403,0.0055563192918336,0,0,0,0,1,0
1399780,0.0,0,12,11,6,4,0,1646,258,20.0,0,1,0,0,2020.0,12.0,4.0,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,11.600156,3.7183273,0.0076936774796722,0.0076934532922752,0.0076935318655183,0.0076942052511969,0.0076932751872163,0.0076938111610255,0.0076940429108733,0.9307572752664536,0.0076932887671472,1,0,0,0,0,0
113400,0.0,17,1,60,11,3,0,2991,475,20.0,1,1,0,0,2011.0,12.0,4.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,10.024471,-0.024747547,0.3938322015961647,0.2788692237125019,0.0052643241977463,0.0052641204869809,0.0052644180506571,0.0052645879467778,0.005264202076821,0.2904483135641366,0.0052641375549875,0,0,0,0,1,0
1515950,0.0,0,12,20,12,3,43,1350,213,20.0,1,1,0,0,2021.0,5.0,2.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0644255,2.807679,0.0250044712511392,0.025001813807754,0.0250032047622979,0.0250051156019971,0.7749640150947069,0.0250031149621358,0.0250039909618063,0.0250095532185554,0.0250018576366344,0,1,0,0,0,0
221040,19.99,16,8,70,25,2,5,3442,573,20.0,0,1,0,0,2013.0,3.0,1.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.582391,1.406706,0.012502025346024,0.0125027299758204,0.0125018212409445,0.8874701823759548,0.0125015599308689,0.0125095927343498,0.0125017345593554,0.0125040753355625,0.0125043575996998,0,0,0,0,1,0
2622000,0.0,0,4,0,7,3,0,1821,321,20.0,1,1,0,0,2024.0,2.0,1.0,2.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,5.8130403,3.0111818,0.0058841457270921,0.0058827212577015,0.0058829583666175,0.0058839012659884,0.0058836968413835,0.0058829258790629,0.0058840594147255,0.9470481033747534,0.0058840727926457,0,1,0,0,0,0
304050,0.0,0,6,19,11,12,12,2777,437,20.0,1,1,0,0,2015.0,7.0,3.0,3.0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9.16703,4.783233,0.0047638123874352,0.0047621950265393,0.0047640833155604,0.0047624816071372,0.4241076635049127,0.0047638196969504,0.0047625054788423,0.0047629336423299,0.0047630496053294,0,0,0,0,0,1
